FID,dbr,slope,aspect,dem,OBJECTID,ALARM_DATE.x,CONT_DATE.x,Shape_Leng.x,area,DeadBio,LivingBio,duration,fireduration,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Area,stn_1,stn_2,stn_3,month_temp,week_temp,dur_temp,month_precip,week_precip,month_humid,week_humid,dur_humid,month_sol,week_sol,wind_speed
8100,91,37.4508018,216.5749969,999.2589722,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,139950,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8101,226,29.1256008,134.5200043,1160.959961,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,35453.10156,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8102,0,33.3877983,280.3989868,1241.25,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,227990,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8103,256,28.7385998,304.2980042,1256,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,385480,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8104,217,10.7784996,331.4330139,1409.420044,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,0,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8105,219,38.9720993,42.2938004,1315.079956,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,63042.30078,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8106,107,26.1905994,251.0679932,1571.23999,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,30657,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8107,578,29.7644005,189.4450073,1074.810059,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,52268.80078,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8108,78,32.6436996,250.6179962,1278.550049,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,178916,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8109,0,22.2189999,7.8020701,1099.459961,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,148.098999,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8110,243,17.5890007,101.8659973,1741.540039,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,145.9429932,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8111,28,35.3326988,33.1785011,1699.459961,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,61584.10156,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8112,570,31.2192993,246.3999939,1514.060059,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,44591.5,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8113,357,32.5942001,255.3029938,1289.619995,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,112808,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8114,226,26.2460995,37.2086983,1338.469971,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,52320.30078,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8115,137,29.8146992,238.0919952,1408.670044,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,374154,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8116,0,22.4524994,315.1589966,1199.400024,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,250052,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8117,299,26.1418991,343.980011,1187.630005,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,48459.69922,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8118,360,34.6207008,250.5549927,1740.819946,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,112479,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8119,299,18.9491005,342.3370056,1436.709961,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,63042.30078,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8120,79,15.2305002,295.2739868,1389.530029,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,0,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8121,598,34.4524002,182.8070068,1353.979981,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,35453.10156,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8122,396,30.4853992,145.5789948,1067.920044,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,76176.89844,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8123,112,20.5874996,306.3160095,1120.479981,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,321337,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8124,0,33.5287018,29.1261005,998.3330078,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,280327,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8125,267,20.1336994,158.9210052,1176.609985,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,35453.10156,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8126,150,39.9356003,224.6179962,1310.349976,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,974.4210205,185044,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8127,976,27.9122009,129.4880066,1122.51001,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,100312,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8128,57,29.5543003,243.7680054,1323.130005,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,1249.410034,243335,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8129,22,25.0219994,78.5454025,1301.75,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,355460,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8130,274,33.9892998,332.1570129,1639.380005,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,149047,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8131,40,28.4764004,223.7400055,1243.209961,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,355460,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8132,0,32.3092995,4.6963201,1132.689941,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,278780,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
8133,295,21.4361,48.0914001,1305.680054,20485,8/7/2017,11/15/2017,34284.05783,3372.919922,0,0,100 days 00:00:00.000000000,8640000s (~14.29 weeks),USF,SHF,FORK,1555,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,NA,13649723.67,Blue Ridge                  ,Backbone                    ,Five Cent                   ,76.90322581,81,64.69047619,0.05,0.05,31.87096774,30.25,40.32142857,701.2258065,608.875,4.386904762
